node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
501,502,5.43715587229783,-73.7972974934222,40.9432775779508,-73.3444966677705,41.0876351066345,5.43715587229783,0,1999,2004.4371558723,41.2898101757374
502,503,3.99411726118341,-73.3444966677705,41.0876351066345,-73.4431508735883,40.5236592949891,9.43127313348124,5.43715587229783,2004.4371558723,2008.43127313348,63.3319181293313
502,504,5.44511610529108,-73.3444966677705,41.0876351066345,-73.2880699042271,40.7872130829175,10.8822719775889,5.43715587229783,2004.4371558723,2009.88227197759,33.7791140343338
504,505,1.54134096813884,-73.2880699042271,40.7872130829175,-73.5043014238242,40.7429966372094,12.4236129457278,10.8822719775889,2009.88227197759,2011.42361294573,18.8845497178658
503,506,4.55214268394498,-73.4431508735883,40.5236592949891,-73.3410257232754,40.6410763847465,13.9834158174262,9.43127313348124,2008.43127313348,2012.98341581743,15.6656448818282
505,507,3.25189466880145,-73.5043014238242,40.7429966372094,-74.0113274636162,40.4699564088861,15.6755076145292,12.4236129457278,2011.42361294573,2014.67550761453,52.5376840264366
506,508,1.8757752911406,-73.3410257232754,40.6410763847465,-73.01341505351,40.9355286628472,15.8591911085668,13.9834158174262,2012.98341581743,2014.85919110857,42.8600001099859
508,509,0.427790393283663,-73.01341505351,40.9355286628472,-73.1769111064492,40.7627067742111,16.2869815018505,15.8591911085668,2014.85919110857,2015.28698150185,23.6579964329543
505,510,3.91228797617568,-73.5043014238242,40.7429966372094,-73.6315633203453,41.0394716960669,16.3359009219034,12.4236129457278,2011.42361294573,2015.3359009219,34.6988881084619
509,511,0.0585154020913215,-73.1769111064492,40.7627067742111,-73.2013829128877,40.7601772570894,16.3454969039418,16.2869815018505,2015.28698150185,2015.34549690394,2.0826018289479
511,512,0.0609906864909622,-73.2013829128877,40.7601772570894,-73.1323902314919,40.7881107540341,16.4064875904328,16.3454969039418,2015.34549690394,2015.40648759043,6.59548302150051
510,516,0.339796036239052,-73.6315633203453,41.0394716960669,-73.6561836066848,41.0121762414688,16.6756969581425,16.3359009219034,2015.3359009219,2015.67569695814,3.67542633738322
516,517,0.0341608057490422,-73.6561836066848,41.0121762414688,-73.6361770190569,41.0166288189703,16.7098577638915,16.6756969581425,2015.67569695814,2015.70985776389,1.75210667512275
506,519,2.93793443305736,-73.3410257232754,40.6410763847465,-73.2807370891461,40.2661967417573,16.9213502504836,13.9834158174262,2012.98341581743,2015.92135025048,42.0443727632948
520,523,0.0290477463809898,-73.746570539769,41.1266805571804,-73.7530636359477,41.1718371371687,17.1583124643565,17.1292647179755,2016.12926471798,2016.15831246436,5.05638594658698
504,524,6.33259169106539,-73.2880699042271,40.7872130829175,-73.0567923183525,40.9400583819363,17.2148636686543,10.8822719775889,2009.88227197759,2016.21486366865,25.8584123942095
517,525,0.514007621681602,-73.6361770190569,41.0166288189703,-73.7891385496753,41.2432907534715,17.2238653855731,16.7098577638915,2015.70985776389,2016.22386538557,28.3055582356943
503,526,7.84016338585622,-73.4431508735883,40.5236592949891,-73.5615349886902,41.1144918567622,17.2714365193375,9.43127313348124,2008.43127313348,2016.27143651934,66.525615287068
509,527,1.01763321537688,-73.1769111064492,40.7627067742111,-73.1841037915108,40.6680661365543,17.3046147172274,16.2869815018505,2015.28698150185,2016.30461471723,10.5532282226235
519,528,0.390925501293454,-73.2807370891461,40.2661967417573,-73.2365203519937,40.3276291995437,17.312275751777,16.9213502504836,2015.92135025048,2016.31227575178,7.80162843760054
527,529,0.0469705683144782,-73.1841037915108,40.6680661365543,-73.2266153608008,40.7116092275607,17.3515852855418,17.3046147172274,2016.30461471723,2016.35158528554,6.03110050944355
522,530,0.215904482323952,-72.8995114819487,40.8197718624918,-72.7587320031894,40.9801443998679,17.3564392021555,17.1405347198315,2016.14053471983,2016.35643920216,21.4257652228678
525,531,0.144540766540927,-73.7891385496753,41.2432907534715,-73.8435881781059,41.2898250411447,17.3684061521141,17.2238653855731,2016.22386538557,2016.36840615211,6.89890177096294
511,532,1.04572362403796,-73.2013829128877,40.7601772570894,-73.3408234091426,40.509972386516,17.3912205279798,16.3454969039418,2015.34549690394,2016.39122052798,30.242371224678
528,533,0.0908376112113766,-73.2365203519937,40.3276291995437,-73.1661158911793,40.3972615210782,17.4031133629884,17.312275751777,2016.31227575178,2016.40311336299,9.78543060051022
523,534,0.248389656485957,-73.7530636359477,41.1718371371687,-73.7599515234469,41.0507438706739,17.4067021208424,17.1583124643565,2016.15831246436,2016.40670212084,13.4929449834074
529,535,0.0587741133130465,-73.2266153608008,40.7116092275607,-73.2133271333816,40.7586397738246,17.4103593988549,17.3515852855418,2016.35158528554,2016.41035939885,5.3542685153224
519,536,0.546030875543117,-73.2807370891461,40.2661967417573,-73.2391593360792,40.2371339259532,17.4673811260267,16.9213502504836,2015.92135025048,2016.46738112603,4.79030652629742
535,537,0.0655849496939696,-73.2133271333816,40.7586397738246,-73.2066019096763,40.786792600208,17.4759443485489,17.4103593988549,2016.41035939885,2016.47594434855,3.18495402363609
533,538,0.0805680227639357,-73.1661158911793,40.3972615210782,-73.2368651729623,40.4417772040144,17.4836813857523,17.4031133629884,2016.40311336299,2016.48368138575,7.77900750863414
537,539,0.0116713360014555,-73.2066019096763,40.786792600208,-73.2067975285069,40.7759707133633,17.4876156845503,17.4759443485489,2016.47594434855,2016.48761568455,1.20484718480359
524,540,0.311637531593465,-73.0567923183525,40.9400583819363,-72.9728316963462,40.9259332986791,17.5265012002478,17.2148636686543,2016.21486366865,2016.52650120025,7.23426627844986
532,541,0.160501261889929,-73.3408234091426,40.509972386516,-73.2982039655471,40.5287538518837,17.5517217898697,17.3912205279798,2016.39122052798,2016.55172178987,4.16895733916718
533,542,0.171536665660272,-73.1661158911793,40.3972615210782,-73.1211788109015,40.3626979529577,17.5746500286487,17.4031133629884,2016.40311336299,2016.57465002865,5.41546242209638
524,543,0.365230858893915,-73.0567923183525,40.9400583819363,-72.8288326153737,40.822255612951,17.5800945275482,17.2148636686543,2016.21486366865,2016.58009452755,23.2405933529798
530,544,0.235855415816635,-72.7587320031894,40.9801443998679,-72.7986276780959,40.8931363967043,17.5922946179721,17.3564392021555,2016.35643920216,2016.59229461797,10.2507016412919
537,545,0.117286710893183,-73.2066019096763,40.786792600208,-73.2345201366316,40.7854082928504,17.593231059442,17.4759443485489,2016.47594434855,2016.59323105944,2.35824745575073
529,546,0.249563242747659,-73.2266153608008,40.7116092275607,-73.2277290862495,40.5040418260719,17.6011485282895,17.3515852855418,2016.35158528554,2016.60114852829,23.1073984552458
531,547,0.235749849300828,-73.8435881781059,41.2898250411447,-73.7693273886952,41.3026589286935,17.6041560014149,17.3684061521141,2016.36840615211,2016.60415600141,6.37326182049113
